"","name","type","allele1","allele2","rpkm","info"
"5279","MHHPREB1","C","04:01","04:01",28.03,""
"5280","MHHPREB1","DQB1","03:04'","02:02'",1.34,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5281","MHHPREB1","DRB1","03:01'","11:01",15.26,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5282","OCILY10","A","24:02","02:01'",2.93,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5283","OCILY10","B","40:02'","40:02",2.16,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5284","OCILY10","C","03:04","03:04",0.83,""
"5285","OCILY3","A","01:01","03:01",0.82,""
"5286","OCILY3","B","08:01","08:01",110.05,""
"5287","OCILY3","C","07:01'","07:01",23.8,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5288","OCILY3","DQA1","05:01","05:01",22.58,""
"5289","OCILY3","DQB1","02:01'","02:01",10.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5290","OCILY3","DRB1","03:01","03:01",91.14,""
"5291","OCILY7","A","01:01","01:01",183.89,""
"5292","OCILY7","B","14:22","35:02'",3.18,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5293","OCILY7","C","04:01","04:01",324.66,""
"5294","OCILY7","DQA1","05:01","05:01",6.02,""
"5295","OCILY7","DQB1","03:01","03:01",18.68,""
"5296","OCILY7","DRB1","13:03'","03:38",75.28,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5297","RL","A","02:01'","02:01",12.2,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5298","RL","B","07:02","07:02",14.01,""
"5299","RL","C","07:02","07:02",26.72,""
"5300","RL","DQA1","01:01'","01:01",46.87,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5301","RL","DQB1","05:01","05:01",12.75,""
"5302","RL","DRB1","01:03'","01:03",42.86,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5303","SC1","A","02:01","02:01",58.68,""
"5304","SC1","B","44:02","44:02",39.47,""
"5305","SC1","C","05:01","05:01",23.74,""
"5306","SC1","DQA1","01:02'","01:02",8.35,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5307","SC1","DQB1","06:02'","06:02",43.67,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5308","SC1","DRB1","15:01","13:07",31.09,""
"5309","SUDHL16","A","01:01","01:01",24.29,""
"5310","SUDHL16","B","08:01","08:01",1.13,""
"5311","SUDHL16","C","07:01'","07:01",8.36,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5312","SUDHL16","DQA1","05:01","05:01",4.39,""
"5313","SUDHL16","DQB1","02:02'","02:02",0.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5314","SUDHL16","DRB1","03:01","04:01'",1.62,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5315","U698M","A","02:01","03:01",23.75,""
"5316","U698M","B","27:05","07:02",51.3,""
"5317","U698M","C","01:02","07:02",31.1,""
"5318","U698M","DQA1","01:02","03:02'",11.21,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5319","U698M","DQB1","06:11'","03:02",5.51,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5320","U698M","DRB1","04:01'","15:01",9.82,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5321","WSUFSCCL","A","02:01","02:01",66.92,""
"5322","WSUFSCCL","B","27:05","44:02",30.09,""
"5323","WSUFSCCL","C","05:01","01:02",14.26,""
"5324","WSUFSCCL","DQA1","03:02'","02:01",8.39,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5325","WSUFSCCL","DQB1","03:02'","03:02",3.75,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5326","WSUFSCCL","DRB1","04:04'","07:01",14.26,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5327","SR","A","03:01","02:01'",181.66,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5328","SR","B","37:01","39:01",92.25,""
"5329","SR","C","12:03","12:03",112.11,""
"5330","SR","DQA1","01:01'","01:01",7.17,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5331","SR","DQB1","05:02","05:02",50.67,""
"5332","SR","DRB1","16:01'","01:01",73.14,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5333","EB1","A","29:02","31:04'",91.42,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5334","EB1","B","47:03","57:03'",116.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5335","EB1","C","07:01'","07:01",93.75,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5336","EB1","DQA1","05:01","01:02",103.96,""
"5337","EB1","DQB1","06:09'","03:01",42.7,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5338","EB1","DRB1","11:02'","13:02'",166.5,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5339","RPMI2650","A","03:01","02:01'",31.92,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5340","RPMI2650","B","07:02","35:08'",32.98,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5341","RPMI2650","C","07:02","03:03",32.86,""
"5342","RPMI2650","DQB1","04:01'","04:01",0.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5343","RPMI2650","DRB1","08:01'","08:01",0.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5344","BICR10","DRB1","01:01","13:02'",14.29,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5345","BICR10","B","14:01'","44:02",11.98,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5346","BICR10","C","07:06'","01:02",53.67,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5347","BICR10","DQB1","05:04'","06:04'",3.79,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5348","BICR10","A","01:01","01:01",140.09,""
"5349","BICR10","DQA1","01:02","01:02",8.96,""
"5350","BICR78","A","29:02","02:01",29.2,""
"5351","BICR78","B","44:03'","44:03",33.26,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5352","BICR78","DQA1","04:01","04:01",0.48,""
"5353","BICR78","DQB1","04:02'","04:02",6.14,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5354","BICR78","DRB1","08:01'","08:01",0.68,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5355","BICR78","C","16:01","05:01",42.9,""
"5356","HN","A","31:01","24:02'",60.7,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5357","HN","B","51:01","07:02",84.43,""
"5358","HN","C","14:02","07:02",76.87,""
"5359","HN","DQA1","04:01","04:01",19.19,""
"5360","HN","DQB1","04:02'","04:02",19.24,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5361","HN","DRB1","08:02'","01:01",50.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5362","COLO704","B","45:01","07:02",0.33,""
"5363","COLO704","C","04:01","16:01",0.39,""
"5364","COLO704","DRB1","01:02'","01:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5365","COLO704","A","11:01","02:01'",1.48,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5366","EFO27","A","03:01","02:01'",92.55,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5367","EFO27","B","40:01","35:01'",76.18,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5368","EFO27","C","04:01","03:04",78.11,""
"5369","EFO27","DQB1","06:04","05:01",2.04,""
"5370","EFO27","DRB1","01:01","11:09",0.53,""
"5371","OVCA429","A","26:01","26:01",69.85,""
"5372","OVCA429","B","39:01","39:01",59.96,""
"5373","OVCA429","C","12:03","12:03",51.49,""
"5374","OVCA429","DQB1","05:02","05:02",2.63,""
"5375","OVCA429","DRB1","11:04'","11:04",0.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5376","OVCAR5","A","01:01","02:01'",46.09,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5377","OVCAR5","B","08:01","44:02",53.07,""
"5378","OVCAR5","C","07:01'","05:01",82.09,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5379","OVCAR5","DQA1","03:02'","05:01",26.25,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5380","OVCAR5","DQB1","03:01","02:01'",6.39,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5381","OVCAR5","DRB1","04:01'","03:01",70.66,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5382","PE01","A","03:01","03:01",140.64,""
"5383","PE01","B","07:02","37:04",45.99,""
"5384","PE01","C","07:02","07:02",89.92,""
"5385","PE01","DRB1","11:01'","11:01",0.36,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5386","OVISE","A","31:01'","26:01",5.05,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5387","OVISE","B","40:02'","51:01",4.13,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5388","OVISE","C","14:02","03:04'",26.37,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5389","OVISE","DRB1","11:30'","11:30",0.04,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5390","OVKATE","A","26:01","26:01",114.45,""
"5391","OVKATE","B","07:02","07:02",124.55,""
"5392","OVKATE","C","07:02","07:02",85.55,""
"5393","OVKATE","DQA1","01:02'","01:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5394","OVKATE","DQB1","05:01","05:01",2.18,""
"5395","OVKATE","DRB1","01:01","01:01",7.81,""
"5396","A2780","A","26:03'","26:03",0.04,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5397","A2780","B","49:01","37:04",2.49,""
"5398","A2780","DQB1","06:07'","06:07",0.12,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5399","A2780","DRB1","01:01'","01:01",0.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5400","A2780","C","07:01'","02:02",6.92,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5401","COV413A","A","02:01","02:01",217.03,""
"5402","COV413A","B","07:02","07:02",192.42,""
"5403","COV413A","C","07:02","07:02",142.67,""
"5404","COV413A","DQA1","01:02","01:02",3.33,""
"5405","COV413A","DQB1","06:02'","06:02",33.73,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5406","COV413A","DRB1","15:01","13:07",48.58,""
"5407","COV413B","A","02:01","02:01",221.4,""
"5408","COV413B","B","07:02","07:02",188.14,""
"5409","COV413B","C","07:02","07:02",141.45,""
"5410","COV413B","DQB1","06:02'","06:02",0.44,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5411","COV413B","DRB1","15:01","15:01",1.63,""
"5412","DOR13","A","30:02'","74:01",72.08,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5413","DOR13","B","51:01","15:03'",14.09,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5414","DOR13","C","02:02","16:01",26.5,""
"5415","HCC60","B","50:01","50:01",43.19,""
"5416","HCC60","C","06:02","06:02",38.47,""
"5417","HCC60","DQB1","06:13'","06:13",0.81,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5418","HCC60","A","80:01","80:01",153.33,""
"5419","HCC60","DRB1","13:01","03:17",0.49,""
"5420","HCC630","A","24:02","11:01",117.68,""
"5421","HCC630","B","37:01","18:01",1.27,""
"5422","HCC630","DRB1","11:13'","11:13",0.07,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5423","HCC630","C","07:04'","07:04",45.45,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5424","HCC630","DQB1","06:13'","06:13",0.11,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5425","HEY","C","06:02","05:01",19.81,""
"5426","HEY","A","02:01'","29:02",32.37,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5427","HEY","B","45:01","44:02'",23.3,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5428","OVCA420","A","30:01","30:01",95.2,""
"5429","OVCA420","B","42:01'","48:17",22.92,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5430","OVCA420","C","04:01","17:01",93.86,""
"5431","OVCA432","A","29:02","01:01",24.96,""
"5432","OVCA432","B","44:03'","55:01",16.69,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5433","OVCA432","C","16:01","03:03",38.42,""
"5434","OVCA432","DQB1","03:02'","02:02'",0.04,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5435","OVCA432","DRB1","11:79","07:01",0.04,""
"5436","OVCAR433","A","26:01","01:01",123.47,""
"5437","OVCAR433","B","39:01","15:17",128.53,""
"5438","OVCAR433","C","12:03","07:01'",88.73,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5439","OVCAR433","DQB1","05:02","05:02",3.71,""
"5440","OVCAR433","DRB1","16:02'","16:02",1.83,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5441","PA1","A","68:02","68:02",30.68,""
"5442","PA1","B","44:03'","37:04",5.22,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5443","PA1","C","07:01'","07:01",24.69,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5444","PA1","DQB1","04:01'","04:01",0.23,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5445","PA1","DRB1","03:02'","03:02",0.19,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5446","TYKNUCPR","A","02:01","26:03'",20.5,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5447","TYKNUCPR","B","58:05","35:08'",0.31,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5448","TYKNUCPR","C","07:02","03:03",17.73,""
"5449","TYKNUCPR","DRB1","15:01","13:07",3.09,""
"5450","COV504","A","11:01","11:01",310.11,""
"5451","COV504","B","35:01","35:01",358.67,""
"5452","COV504","C","04:01","04:01",476.24,""
"5453","COV504","DQA1","01:01'","01:01",4.72,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5454","COV504","DQB1","05:01","05:01",5.26,""
"5455","COV504","DRB1","01:01","01:01",40.05,""
"5456","HS38T","B","58:01","35:08",11.69,""
"5457","HS38T","A","02:05'","02:05",43.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5458","HS38T","C","07:01'","07:01",66.44,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5459","HS38T","DQA1","03:02'","03:02",0.04,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5460","HS38T","DRB1","15:03'","xx",0.1,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5461","DANG","A","02:01'","02:01",136.97,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5462","DANG","B","07:02","13:02",89.25,""
"5463","DANG","C","07:02","06:02",124.79,""
"5464","DANG","DRB1","15:01'","15:01",0.14,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5465","KCIMOH1","A","03:01","03:01",3.95,""
"5466","KCIMOH1","B","14:02","14:02",11.22,""
"5467","KCIMOH1","C","08:02'","08:02",17.52,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5468","PATU8902","A","02:01'","02:01",123.3,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5469","PATU8902","B","51:01","51:01",22.65,""
"5470","PATU8902","C","15:02","15:02",77.99,""
"5471","PATU8902","DQA1","01:02'","03:02'",0.06,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5472","PATU8902","DQB1","06:11'","06:11",1.78,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5473","PATU8902","DRB1","13:01'","13:01",5.59,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5474","PATU8988T","A","32:01","31:01",55.3,""
"5475","PATU8988T","B","35:01","27:05",6.74,""
"5476","PATU8988T","C","04:01","02:02",43.53,""
"5477","PATU8988T","DQA1","05:02'","05:02",0.07,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5478","PATU8988T","DRB1","15:02'","15:02",0.03,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5479","PSN1","A","24:02","24:02",141.01,""
"5480","PSN1","B","52:01","52:01",30.15,""
"5481","PSN1","C","12:02","12:02",44.37,""
"5482","PSN1","DRB1","15:02'","15:02",0.53,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5483","PL45","A","01:01","31:01",118.35,""
"5484","PL45","B","49:01","40:01",80.81,""
"5485","PL45","C","07:01'","03:04",72.61,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5486","PL45","DQA1","03:02'","05:02'",0.26,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5487","PL45","DRB1","07:01","04:03'",0.58,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5488","HUPT4","A","02:06'","02:06",223.58,"Ambiguity on 4 digit level. Chosen allele had the highest number of reads"
"5489","HUPT4","B","51:01","15:01",56.35,""
"5490","HUPT4","C","15:02","07:02",65.16,""
